Prj,P_Tag,Lat,Long
POR_GRES_013__S00199,A1326D-1795,45.53910746,-122.3994984
POR_GRES_013__S00199,A1326D-1625,45.539307,-122.3954574
POR_GRES_013__S00199,A1326C-2098,45.53876919,-122.406566
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418A-1059,45.48654929,-122.3574191
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418B-1527,45.48639407,-122.371287
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418A-1124,45.4865287,-122.3594943
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418B-1965,45.48640702,-122.3697549
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418A-895,45.48652027,-122.3603816
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418A-515,45.48650926,-122.3611598
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418B-510,45.48646644,-122.36507
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418A-894,45.48650175,-122.3618947
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418A-518,45.48653568,-122.3588484
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418B-1150,45.48638112,-122.372141
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418B-512,45.48648386,-122.3635912
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418B-1966,45.48643717,-122.3674636
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418B-1123,45.48646001,-122.3658716
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418A-1968,45.48654935,-122.3581408
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418B-506,45.48643247,-122.3681042
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418B-511,45.48647506,-122.3643267
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418B-1967,45.48648813,-122.3627777
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418B-1565,45.48640131,-122.3704495
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418B-508,45.48645251,-122.36665
POR_GRESH_006_(MISSING_SEGMENT)__S00209,D1418B-505,45.48641786,-122.3689546
POR_HBOR_020_A__S00083,B1234D-311,45.52036986,-122.9124623
POR_HBOR_020_A__S00083,C1202B-903,45.51606788,-122.9038323
POR_HBOR_020_A__S00083,C1203A-171,45.51979159,-122.9105253
POR_HBOR_020_A__S00083,C1203A-911,45.51897441,-122.909028
POR_HBOR_020_A__S00083,C1202B-910,45.5186401,-122.9084254
POR_HBOR_020_A__S00083,C1202B-241,45.51512934,-122.9006636
POR_HBOR_020_A__S00083,C1203B-827,45.5197491,-122.9250672
POR_HBOR_020_A__S00083,C1203B-822,45.51974081,-122.9210679
POR_HBOR_020_A__S00083,C1204A-1523,45.51976158,-122.9315455
POR_HBOR_020_A__S00083,C1204A-2153,45.51971125,-122.9335188
POR_HBOR_020_A__S00083,C1203B-122,45.51974866,-122.9237845
POR_HBOR_020_A__S00083,B1234D-507,45.52010157,-122.9164702
POR_HBOR_020_A__S00083,B1234D-506,45.5201434,-122.9155339
POR_HBOR_020_A__S00083,C1204A-832,45.51976619,-122.9291925
POR_HBOR_020_A__S00083,C1203A-915,45.51977904,-122.9113703
POR_HBOR_020_A__S00083,C1202B-907,45.51762688,-122.9065647
POR_HBOR_020_A__S00083,C1204A-1522,45.51975526,-122.9303053
POR_HBOR_020_A__S00083,C1202B-904,45.5170206,-122.9048781
POR_HBOR_020_A__S00083,C1203B-1808,45.51974796,-122.9258793
POR_HBOR_020_A__S00083,B1234D-916,45.52000153,-122.9121589
POR_HBOR_020_A__S00083,C1203B-825,45.51969569,-122.9230561
POR_HBOR_020_A__S00083,C1202B-3543,45.51624261,-122.9035607
POR_HBOR_020_A__S00083,C1202B-909,45.51841136,-122.908009
POR_HBOR_020_A__S00083,C1203B-826,45.51975047,-122.9244521
POR_HBOR_020_A__S00083,C1204A-2154,45.51973608,-122.9324082
POR_HBOR_020_A__S00083,C1203A-914,45.51956473,-122.910656
POR_HBOR_020_A__S00083,B1234D-554,45.52036176,-122.9138269
POR_HBOR_020_A__S00083,C1203B-821,45.51972998,-122.9198496
POR_HBOR_020_A__S00083,B1234D-508,45.51999479,-122.9173913
POR_HBOR_020_A__S00083,C1203A-912,45.51922674,-122.9088699
POR_HBOR_020_A__S00083,C1203B-829,45.51974298,-122.9269266
POR_HBOR_020_A__S00083,C1202B-906,45.51727284,-122.9059296
POR_HBOR_020_A__S00083,B1234D-556,45.52019954,-122.9149429
POR_HBOR_020_A__S00083,C1202B-908,45.51801002,-122.9072767
POR_HBOR_020_A__S00083,C1203A-819,45.51987842,-122.9184274
POR_HBOR_020_A__S00083,C1203B-118,45.51976712,-122.9288039
POR_HBOR_020_A__S00083,C1203B-824,45.51970704,-122.9223045
POR_HBOR_020_A__S00083,B1234D-310,45.5201412,-122.9126219
POR_HBOR_020_A__S00083,C1203B-121,45.51974373,-122.9275556
POR_HBOR_020_A__S00083,C1202B-3723,45.51655704,-122.9040582
POR_HBOR_020_A__S00083,C1202B-4630,45.51579367,-122.9024542
POR_HBOR_020_A__S00083,C1202B-902,45.51552135,-122.9027116
POR_HBOR_020_A__S00083,C1202B-905,45.51676442,-122.9049964
POR_HBOR_020_A__S00083,C1204A-986,45.51970746,-122.9345555
POR_HBOR_020_A__S00083,C1203A-913,45.51927164,-122.9097362
POR_HBOR_020_A__S00083,C1202B-472,45.51553991,-122.9013547
POR_HBOR_020_A__S00083,B1234D-651,45.52042208,-122.9155509
POR_HBOR_020_B__S00093,C1204A-80,45.51977764,-122.9376544
POR_HBOR_020_B__S00093,C1204B-977,45.51975102,-122.9430854
POR_HBOR_020_B__S00093,C1204B-976,45.51975853,-122.9438386
POR_HBOR_020_B__S00093,C1204A-1742,45.51978395,-122.9369099
POR_HBOR_020_B__S00093,C1204B-972,45.5197397,-122.9475035
POR_HBOR_020_B__S00093,C1204B-41,45.51979646,-122.9494576
POR_HBOR_020_B__S00093,C1204A-985,45.51974064,-122.935222
POR_HBOR_020_B__S00093,C1204A-984,45.51973119,-122.9359828
POR_HBOR_020_B__S00093,C1204B-973,45.51973799,-122.9466773
POR_HBOR_020_B__S00093,C1204B-971,45.5197366,-122.9483083
POR_HBOR_020_B__S00093,C1204B-974,45.51973452,-122.9458615
POR_HBOR_020_B__S00093,C1204B-975,45.51974611,-122.9452555
POR_HBOR_020_B__S00093,C1204B-3784,45.51975605,-122.942186
POR_HBOR_020_B__S00093,C1204B-970,45.51977994,-122.9489972
POR_HBOR_020_B__S00093,C1204B-981,45.51975206,-122.9401918
POR_HBOR_020_B__S00093,B1232D-612,45.51987017,-122.9499899
POR_HBOR_020_B__S00093,C1204A-982,45.51982906,-122.9392383
POR_HBOR_020_B__S00093,C1204B-978,45.51974882,-122.9427082
POR_HBOR_020_B__S00093,C1204B-979,45.51975124,-122.9414153
POR_HBOR_020_B__S00093,C1204B-980,45.51975259,-122.9407624
POR_HBOR_020_B__S00093,C1204A-2547,45.51983013,-122.938545
POR_HBOR_020_B__S00093,C1204B-5262,45.51975457,-122.9443896
POR_HBOR_021_A__S00090,B1236D-1919,45.52616422,-122.8676583
POR_HBOR_021_A__S00090,B1236D-7438,45.52118519,-122.8676392
POR_HBOR_021_A__S00090,C1201A-1415,45.51615422,-122.8721409
POR_HBOR_021_A__S00090,C1201A-15,45.51653556,-122.8676703
POR_HBOR_021_A__S00090,B1236D-1920,45.52552111,-122.8676437
POR_HBOR_021_A__S00090,B1236D-2072,45.52186674,-122.8676929
POR_HBOR_021_A__S00090,C1201A-2829,45.51610872,-122.8732946
POR_HBOR_021_A__S00090,C1201A-3035,45.5184255,-122.8676774
POR_HBOR_021_A__S00090,C1201A-1888,45.51960575,-122.8677355
POR_HBOR_021_A__S00090,C1201A-7077,45.51578094,-122.8684941
POR_HBOR_021_A__S00090,C1201A-1416,45.51614901,-122.8711008
POR_HBOR_021_A__S00090,C1201A-5160,45.51640313,-122.8698139
POR_HBOR_021_A__S00090,C1201A-7021,45.51619314,-122.8704936
POR_HBOR_021_A__S00090,B1236D-1774,45.52671803,-122.8676566
POR_HBOR_021_A__S00090,C1201A-7020,45.51643441,-122.8704737
POR_HBOR_021_A__S00090,C1201A-6941,45.51627943,-122.8691951
POR_HBOR_021_A__S00090,C1201A-3036,45.51898647,-122.8676796
POR_HBOR_021_A__S00090,B1236D-2073,45.5226804,-122.8677137
POR_HBOR_021_A__S00090,C1201A-25243,45.51642916,-122.8713538
POR_HBOR_021_A__S00090,C1201A-1418,45.51602453,-122.8692286
POR_HBOR_021_A__S00090,B1236D-2074,45.52339355,-122.8677176
POR_HBOR_021_A__S00090,B1236D-2071,45.52156906,-122.8676756
POR_HBOR_021_A__S00090,C1201A-6989,45.5173284,-122.8676748
POR_HBOR_021_A__S00090,C1201A-7078,45.51588268,-122.8676842
POR_HBOR_021_A__S00090,C1201A-3034,45.51799139,-122.8677016
POR_HBOR_021_A__S00090,B1236A-1773,45.52736247,-122.8676889
POR_HBOR_021_A__S00090,C1201A-7079,45.51547449,-122.8676984
POR_HBOR_021_A__S00090,B1236D-2070,45.52016199,-122.8676653
POR_HBOR_021_A__S00090,B1236A-1772,45.5281294,-122.8677029
POR_HBOR_021_A__S00090,C1201A-1412,45.51606027,-122.8747231
POR_HBOR_021_A__S00090,C1201A-1413,45.51608216,-122.8741955
POR_HBOR_021_A__S00090,C1201A-1417,45.51618134,-122.8699283
POR_HBOR_021_A__S00090,C1201A-1889,45.51677668,-122.8676633
POR_HBOR_021_A__S00090,B1236D-2075,45.52481111,-122.8677064
POR_HBOR_021_A__S00090,B1236D-7307,45.52416117,-122.86772
POR_HBOR_021_B__S00085,C1201B-1404,45.51498113,-122.8816088
POR_HBOR_021_B__S00085,C1202A-588,45.51726485,-122.8883261
POR_HBOR_021_B__S00085,C1202A-612,45.51969404,-122.8882332
POR_HBOR_021_B__S00085,C1201B-1409,45.51584978,-122.8779799
POR_HBOR_021_B__S00085,B1236C-205,45.52054879,-122.8878894
POR_HBOR_021_B__S00085,B1236C-206,45.52112398,-122.8877131
POR_HBOR_021_B__S00085,C1202A-585,45.51540876,-122.8881524
POR_HBOR_021_B__S00085,C1201B-1399,45.51506937,-122.8866942
POR_HBOR_021_B__S00085,C1201B-1407,45.51533524,-122.8797616
POR_HBOR_021_B__S00085,C1201A-25258,45.51621435,-122.8762444
POR_HBOR_021_B__S00085,B1236C-207,45.52155363,-122.8877509
POR_HBOR_021_B__S00085,B1235D-57,45.52314522,-122.8904654
POR_HBOR_021_B__S00085,C1201A-25264,45.51604544,-122.8773151
POR_HBOR_021_B__S00085,C1201A-1410,45.51613063,-122.8769123
POR_HBOR_021_B__S00085,C1201A-1411,45.5160139,-122.8755407
POR_HBOR_021_B__S00085,C1201B-1406,45.51498005,-122.8797254
POR_HBOR_021_B__S00085,C1201B-148,45.51507978,-122.8874833
POR_HBOR_021_B__S00085,C1201B-1402,45.51503773,-122.8841642
POR_HBOR_021_B__S00085,C1201B-25270,45.5153309,-122.878679
POR_HBOR_021_B__S00085,C1202A-586,45.51606942,-122.8881522
POR_HBOR_021_B__S00085,C1201B-26692,45.51570689,-122.8784476
POR_HBOR_021_B__S00085,C1201B-28233,45.51504309,-122.8833914
POR_HBOR_021_B__S00085,C1202A-609,45.51808242,-122.88836
POR_HBOR_021_B__S00085,C1202A-610,45.518598,-122.8881602
POR_HBOR_021_B__S00085,C1201B-1401,45.51504199,-122.8850061
POR_HBOR_021_B__S00085,C1202A-584,45.51506558,-122.8882647
POR_HBOR_021_B__S00085,C1201B-604,45.51450261,-122.8796834
POR_HBOR_021_B__S00085,B1235D-45,45.52269402,-122.8906168
POR_HBOR_021_B__S00085,C1201B-1403,45.51503891,-122.8826194
POR_HBOR_021_B__S00085,C1201B-1408,45.51553784,-122.8788841
POR_HBOR_021_B__S00085,B1235D-1924,45.52303562,-122.8904723
POR_HBOR_021_B__S00085,C1202A-587,45.51655893,-122.8883069
POR_HBOR_021_B__S00085,C1202A-611,45.51906105,-122.8881989
POR_HBOR_021_B__S00085,B1235D-54,45.52339977,-122.8902811
POR_HSID_012_B__S00220,C1102C-5544,45.50571071,-122.779861
POR_HSID_012_B__S00220,C1102C-5542,45.5063488,-122.7811581
POR_JJ_001_B__S00092,B1101C-126,45.59489552,-122.7605328
POR_JJ_001_B__S00092,B1101C-118,45.5929023,-122.7585981
POR_JJ_001_B__S00092,B1101C-122,45.59386709,-122.7595317
POR_JJ_001_B__S00092,B1101C-120,45.59352522,-122.7592155
POR_JJ_001_B__S00092,B1101C-236,45.59510075,-122.7607394
POR_JJ_001_B__S00092,B1101C-123,45.59414021,-122.7597936
POR_JJ_001_B__S00092,B1101C-124,45.59447599,-122.7601347
POR_JJ_001_B__S00092,B1101C-119,45.59315967,-122.7588467
POR_JJ_003__S00216,B1101A-101,45.60146979,-122.7443863
POR_JJ_003__S00216,A1106B-311,45.60107077,-122.7434575
POR_JJ_003__S00216,B2136C-386,45.61125062,-122.7618844
POR_JJ_003__S00216,A1106B-262,45.60060067,-122.7426581
POR_JJ_003__S00216,B2136C-1,45.61057582,-122.7611117
POR_JJ_003__S00216,B2136C-2667,45.6067295,-122.7559478
POR_JJ_003__S00216,B1101A-170,45.60421687,-122.750467
POR_JJ_003__S00216,B2136C-387,45.61187704,-122.7627002
POR_JJ_003__S00216,B1101A-378,45.60352348,-122.7489125
POR_JJ_003__S00216,B1101A-2670,45.60564831,-122.7532757
POR_JJ_003__S00216,B1101A-377,45.6039137,-122.749789
POR_JJ_003__S00216,B1101A-375,45.60473977,-122.75164
POR_JJ_003__S00216,B2136C-381,45.60757042,-122.7583114
POR_JJ_003__S00216,A1106B-17,45.60039882,-122.7422647
POR_JJ_003__S00216,B2136C-383,45.60912593,-122.7598917
POR_JJ_003__S00216,B2136C-382,45.6083649,-122.7592058
POR_JJ_003__S00216,B1101A-328,45.60191316,-122.7452384
POR_JJ_003__S00216,B2136C-2669,45.60597356,-122.7541119
POR_JJ_003__S00216,B2136C-80,45.6118495,-122.7626402
POR_JJ_003__S00216,B1101A-88,45.60133139,-122.7444896
POR_JJ_003__S00216,B1101A-28,45.60341058,-122.7486498
POR_JJ_003__S00216,B1101A-380,45.60290221,-122.7471639
POR_JJ_003__S00216,B2136C-388,45.61277036,-122.7635301
POR_JJ_003__S00216,B2136C-2668,45.60631898,-122.7549444
POR_JJ_003__S00216,B1101A-174,45.60246196,-122.7463018
POR_JJ_003__S00216,B2136C-2666,45.60705895,-122.7567238
POR_JJ_003__S00216,B1101A-379,45.60327162,-122.7480012
POR_JJ_003__S00216,B1101A-381,45.6024476,-122.7464567
POR_JJ_003__S00216,B1101A-95,45.60339204,-122.748283
POR_JJ_003__S00216,B1101A-376,45.60438763,-122.7508731
POR_JJ_003__S00216,B2136C-385,45.61060769,-122.7611345
POR_JJ_003__S00216,B2136C-384,45.61002388,-122.7606297
POR_JJ_003__S00216,B1101A-374,45.60513446,-122.7524964
POR_JJ_003__S00216,B2136C-2665,45.60752806,-122.7577138
POR_JJ_003__S00216,B2136C-53,45.61071865,-122.7608971
POR_JJ_004_A__S00133,B1112A-158,45.58658245,-122.752857
POR_JJ_004_A__S00133,B1112B-16,45.58802719,-122.7549296
POR_JJ_004_A__S00133,B1112A-173,45.58615981,-122.7516388
POR_JJ_004_A__S00133,B1112A-159,45.5864616,-122.7525764
POR_JJ_004_A__S00133,B1112A-162,45.58727214,-122.7526114
POR_JJ_004_A__S00133,B1112B-64,45.58830388,-122.7559375
POR_JJ_004_A__S00133,B1112A-203,45.5874298,-122.7530808
POR_JJ_004_A__S00133,B1112A-164,45.58737824,-122.7519487
POR_JJ_004_A__S00133,B1112B-17,45.5881471,-122.7554813
POR_JJ_004_A__S00133,B1112B-297,45.58846587,-122.7561885
POR_JJ_004_A__S00133,B1112A-271,45.58759215,-122.7535978
POR_JJ_004_A__S00133,B1112A-172,45.58631915,-122.7521131
POR_JJ_004_A__S00133,B1112B-11,45.58787399,-122.7545762
POR_JJ_004_A__S00133,B1112A-160,45.58680768,-122.7523107
POR_JJ_004_A__S00133,B1112A-161,45.58712126,-122.7521074
POR_JJ_004_A__S00133,B1112B-300,45.58771651,-122.7540294
POR_JJ_004_A__S00133,B1112A-157,45.58596523,-122.7528475
POR_JJ_005_A__S00215,B2135D-531,45.61126849,-122.7671529
POR_JJ_005_A__S00215,B1102A-41,45.60420717,-122.7647836
POR_JJ_005_A__S00215,B2135D-7,45.60924926,-122.7678263
POR_JJ_005_A__S00215,B2135D-40,45.60792519,-122.7670696
POR_JJ_005_A__S00215,B2135D-534,45.61210226,-122.7645674
POR_JJ_005_A__S00215,B2135D-479,45.61216588,-122.764344
POR_JJ_005_A__S00215,B2135D-566,45.61108469,-122.7680907
POR_JJ_005_A__S00215,B2135D-527,45.60944667,-122.7679255
POR_JJ_005_A__S00215,B2135D-1193,45.61149637,-122.7673156
POR_JJ_005_A__S00215,B1101B-83,45.60249166,-122.7637708
POR_JJ_005_A__S00215,B1102A-4118,45.60389143,-122.7645995
POR_JJ_005_A__S00215,B2136B-54,45.6133241,-122.7628074
POR_JJ_005_A__S00215,B1102A-20,45.60552116,-122.7655598
POR_JJ_005_A__S00215,B1102A-42,45.6052173,-122.7653619
POR_JJ_005_A__S00215,B1102A-21,45.60580323,-122.7658126
POR_JJ_005_A__S00215,B1101B-223,45.60210741,-122.7635476
POR_JJ_005_A__S00215,B1102A-2,45.60574389,-122.7656896
POR_JJ_005_A__S00215,B2135D-533,45.61191957,-122.7651616
POR_JJ_005_A__S00215,B2135D-525,45.60860295,-122.7674269
POR_JJ_005_A__S00215,B2136B-549,45.61380238,-122.7628375
POR_JJ_005_A__S00215,B1102A-19,45.60402408,-122.7646748
POR_JJ_005_A__S00215,B1102A-73,45.60347904,-122.7643671
POR_JJ_005_A__S00215,B2135D-560,45.61069,-122.7683786
POR_JJ_005_A__S00215,B1102A-16,45.60461825,-122.7650121
POR_JJ_005_A__S00215,B2135D-530,45.61100137,-122.7677487
POR_JJ_005_A__S00215,B1101B-82,45.60182183,-122.7633672
POR_JJ_005_A__S00215,B2135D-8,45.60608053,-122.7659284
POR_JJ_005_A__S00215,B2135D-770,45.60729225,-122.7666784
POR_JJ_005_A__S00215,B1101B-23,45.60264704,-122.7638786
POR_JJ_005_A__S00215,B2136C-388,45.61277036,-122.7635301
POR_JJ_005_A__S00215,B2135D-18,45.61206389,-122.7647534
POR_JJ_005_A__S00215,B2135D-529,45.61063497,-122.7680847
POR_JJ_005_A__S00215,B2135D-552,45.60621012,-122.7659996
POR_JJ_005_A__S00215,B2135D-563,45.61016383,-122.7685423
POR_JJ_005_A__S00215,B2135D-532,45.61160835,-122.7661032
POR_JJ_005_A__S00215,B2135D-57,45.60757321,-122.7668589
POR_JJ_005_A__S00215,B2136C-1099,45.61304932,-122.7627766
POR_JJ_005_A__S00215,B1102A-3,45.60396822,-122.7646455
POR_JJ_005_A__S00215,B2135D-523,45.60670408,-122.7663007
POR_JJ_005_A__S00215,B2135D-526,45.60902373,-122.7676726
POR_JJ_005_A__S00215,B2135D-528,45.61015673,-122.7682248
POR_JJ_005_A__S00215,B1101B-84,45.60283088,-122.763971
POR_JJ_005_A__S00215,B2136C-71,45.61311507,-122.7627809
POR_JJ_005_A__S00215,B2135D-10,45.61143305,-122.7666046
POR_MW_002__S00173,D2132A-3235,45.35603449,-122.7108607
POR_MW_002__S00173,D2132A-6,45.35716418,-122.7121008
POR_MW_002__S00173,D2132D-6851,45.3519935,-122.7070313
POR_MW_002__S00173,D3104B-592,45.345985,-122.6987566
POR_MW_002__S00173,D2132D-26,45.3490863,-122.7037217
POR_MW_002__S00173,D2132A-2434,45.35651495,-122.7112805
POR_MW_002__S00173,D2132D-3231,45.35300364,-122.7091118
POR_MW_002__S00173,D2132D-7123,45.35011967,-122.7056234
POR_MW_002__S00173,D2132A-3233,45.35382963,-122.7098399
POR_MW_002__S00173,D3104B-304,45.34574631,-122.6983353
POR_MW_002__S00173,D2132A-3234,45.35515763,-122.7103065
POR_MW_002__S00173,D2132D-3770,45.34963794,-122.7047311
POR_MW_002__S00173,D2132D-3713,45.3494725,-122.7049538
POR_MW_002__S00173,D2132A-3232,45.35380514,-122.7101055
POR_MW_002__S00173,D2132A-12,45.35460697,-122.7101044
POR_MW_002__S00173,D2132A-3236,45.35765972,-122.712256
POR_MW_002__S00173,D3104B-1622,45.34633553,-122.6993087
POR_MW_002__S00173,D2132A-2435,45.35552692,-122.7105314
POR_MW_002__S00173,D2133C-6889,45.34789833,-122.7014746
POR_MW_002__S00173,D2132D-8500,45.35356355,-122.7100388
POR_MW_002__S00173,D2132D-3229,45.35117588,-122.7062362
POR_MW_002__S00173,D2132A-3415,45.35811595,-122.7122869
POR_MW_002__S00173,D2132D-3230,45.35281792,-122.7093597
POR_MW_002__S00173,D3104B-589,45.34388601,-122.6952992
POR_MW_002__S00173,D2133C-6891,45.34676674,-122.6999527
POR_MW_002__S00173,D2132D-3100,45.35270334,-122.7087152
POR_MW_002__S00173,D3104B-37,45.34505115,-122.6970616
POR_MW_002__S00173,D3104B-1621,45.34619557,-122.6994933
POR_MW_002__S00173,D3104B-591,45.3453588,-122.6975645
POR_MW_002__S00173,D2132B-2702,45.35930638,-122.714103
POR_MW_002__S00173,D2132D-27,45.34858471,-122.7027492
POR_MW_002__S00173,D2132D-2437,45.35245225,-122.7080402
POR_MW_002__S00173,D2132B-3237,45.35892196,-122.713365
POR_MW_002__S00173,D3104B-2609,45.34612639,-122.6989988
POR_MW_002__S00173,D2132B-3,45.35871117,-122.7130238
POR_MW_002__S00173,D2132A-7,45.35677605,-122.7116526
POR_MW_002__S00173,D2132D-2436,45.35362436,-122.7097432
POR_MW_002__S00173,D3104B-590,45.34437165,-122.6960477
POR_MW_002__S00173,D2132D-23,45.350273,-122.7054053
POR_MW_002__S00173,D2132B-6727,45.35715768,-122.7124623
POR_MW_005_B__S00181,D2119C-7367,45.37561927,-122.7438359
POR_MW_005_B__S00181,C2124D-1399,45.37567139,-122.7491811
POR_MW_005_B__S00181,C2124D-1402,45.37559461,-122.7466343
POR_MW_005_B__S00181,C2124D-1400,45.37557687,-122.7480373
POR_MW_005_B__S00181,C2124D-7690,45.37561514,-122.744209
POR_MW_005_B__S00181,C2125A-1033,45.3754069,-122.7442528
POR_MW_005_B__S00181,C2124D-1403,45.37560551,-122.7452823
POR_MW_005_B__S00181,C2124D-737,45.37565602,-122.7503457
POR_MW_005_D__S00183,D2121B-532,45.38566232,-122.694894
POR_MW_005_D__S00183,D2121B-5869,45.38404693,-122.6946056
POR_MW_005_D__S00183,D2121C-1504,45.37925735,-122.6983217
POR_MW_005_D__S00183,D2121C-3431,45.37581203,-122.7014099
POR_MW_005_D__S00183,D2128B-8,45.37515829,-122.7018685
POR_MW_005_D__S00183,D2121C-3320,45.37707114,-122.7004708
POR_MW_005_D__S00183,D2116D-506,45.39138567,-122.6905691
POR_MW_005_D__S00183,D2121C-32,45.38001859,-122.6976815
POR_MW_005_D__S00183,D2116D-7164,45.39090061,-122.6906789
POR_MW_005_D__S00183,D2121C-6418,45.37651049,-122.701007
POR_MW_005_D__S00183,D2121B-2276,45.38339674,-122.6944795
POR_MW_005_D__S00183,D2121B-259,45.38493423,-122.694703
POR_MW_005_D__S00183,D2121B-12,45.38531523,-122.6948291
POR_MW_005_D__S00183,D2116D-508,45.39021932,-122.6908249
POR_MW_005_D__S00183,D2116D-505,45.39215695,-122.6903668
POR_MW_005_D__S00183,D2121B-11,45.38452531,-122.6948139
POR_MW_009__S00200,C2127D-1964,45.36151507,-122.7877798
POR_MW_009__S00200,C2134A-1841,45.35946686,-122.7881262
POR_MW_009__S00200,C2127D-1965,45.36087243,-122.7877586
POR_MW_009__S00200,C2134A-1840,45.3599826,-122.7876456
POR_MW_009__S00200,C2134A-1839,45.36006282,-122.7879502
POR_MW_009__S00200,C2127D-303,45.36429195,-122.787787
POR_MW_009__S00200,C2127D-1961,45.36356598,-122.7877921
POR_MW_009__S00200,C2134A-1842,45.35886909,-122.7882103
POR_MW_009__S00200,C2127D-1963,45.36220206,-122.7877827
POR_MW_009__S00200,C2127D-47,45.36088525,-122.7874518
POR_MW_009__S00200,C2127D-1962,45.36287957,-122.7877129
POR_NRTH_002__S00217,A1108B-170,45.58470068,-122.7222392
POR_NRTH_002__S00217,A1107A-290,45.58634253,-122.7267369
POR_NRTH_002__S00217,A1108C-285,45.58402964,-122.7227359
POR_NRTH_002__S00217,A1107A-211,45.58684576,-122.7280596
POR_NRTH_002__S00217,A1107A-110,45.5868404,-122.7262999
POR_NRTH_002__S00217,A1108B-171,45.58506473,-122.7219694
POR_NRTH_002__S00217,A1107A-301,45.58633538,-122.7285795
POR_NRTH_002__S00217,A1107A-191,45.58644737,-122.724753
POR_NRTH_002__S00217,A1108B-519,45.58543066,-122.7216964
POR_NRTH_002__S00217,A1107A-189,45.58643729,-122.7258405
POR_NRTH_002__S00217,A1108B-176,45.58689354,-122.7208631
POR_NRTH_002__S00217,A1107A-288,45.58643758,-122.7251709
POR_NRTH_002__S00217,A1107A-39,45.5851504,-122.7291121
POR_NRTH_002__S00217,A1108B-81,45.58647294,-122.7214854
POR_NRTH_002__S00217,A1108B-518,45.58579527,-122.7214261
POR_NRTH_002__S00217,A1107A-57,45.58621002,-122.728248
POR_NRTH_002__S00217,A1107A-24,45.58657062,-122.7280514
POR_NRTH_002__S00217,A1107A-48,45.58549571,-122.7287895
POR_NRTH_002__S00217,A1107A-289,45.58643164,-122.7263162
POR_NRTH_002__S00217,A1108B-117,45.58647708,-122.7209219
POR_NRTH_002__S00217,A1108B-82,45.58646726,-122.7221531
POR_NRTH_002__S00217,A1108C-537,45.58430846,-122.7225295
POR_NRTH_002__S00217,A1107A-292,45.58634005,-122.7281383
POR_NRTH_002__S00217,A1107A-38,45.58490703,-122.7292917
POR_NRTH_002__S00217,A1107A-192,45.58644338,-122.7243881
POR_NRTH_002__S00217,A1108B-83,45.58646388,-122.7227037
POR_NRTH_002__S00217,A1107A-193,45.58645601,-122.7237808
POR_NRTH_002__S00217,A1107A-293,45.58712438,-122.7280684
POR_NRTH_002__S00217,A1107A-33,45.58441488,-122.7296556
POR_NRTH_002__S00217,A1107A-291,45.58633992,-122.7274052
POR_NRTH_002__S00217,A1108B-523,45.58646496,-122.7232631
POR_NRTH_002__S00217,A1107A-342,45.58458401,-122.7295156
POR_NRTH_002__S00217,A1108B-174,45.58615888,-122.7211638
POR_NRTH_002__S00217,A1107A-49,45.58576516,-122.7285851
POR_NRTH_003__S00142,A1108D-129,45.5838677,-122.7104111
POR_NRTH_003__S00142,A1108C-105,45.58393892,-122.7208892
POR_NRTH_003__S00142,A1108D-128,45.58387072,-122.7097156
POR_NRTH_003__S00142,A1108D-11506,45.58395644,-122.7124669
POR_NRTH_003__S00142,A1108C-88,45.5839673,-122.7141201
POR_NRTH_003__S00142,A1108D-134,45.5839617,-122.7123129
POR_NRTH_003__S00142,A1108C-90,45.58391319,-122.7149392
POR_NRTH_003__S00142,A1108C-89,45.58396782,-122.7144742
POR_NRTH_003__S00142,A1108C-97,45.58401744,-122.7175007
POR_NRTH_003__S00142,A1108C-99,45.58401118,-122.7183425
POR_NRTH_003__S00142,A1108D-124,45.58387622,-122.7085546
POR_NRTH_003__S00142,A1105D-531,45.5936752,-122.7094648
POR_NRTH_003__S00142,A1108C-537,45.58430846,-122.7225295
POR_NRTH_003__S00142,A1108C-534,45.58396341,-122.7193023
POR_NRTH_003__S00142,A1108A-511,45.58577094,-122.7068216
POR_NRTH_003__S00142,A1108A-635,45.58821271,-122.7051929
POR_NRTH_003__S00142,A1105D-530,45.59339992,-122.7094462
